"Unixtime","Wirkleistung t-10","Wirkleistung t-9","Wirkleistung t-8","Wirkleistung t-7","Wirkleistung t-6","Wirkleistung t-5","Wirkleistung t-4","Wirkleistung t-3","Wirkleistung t-2","Wirkleistung t-1","Wirkleistung t+0","Wirkleistung t+1","Wirkleistung t+2","Wirkleistung t+3","Wirkleistung t+4","Wirkleistung t+5","Wirkleistung t+6","Wirkleistung t+7","Wirkleistung t+8","Wirkleistung t+9","Wirkleistung t+10","Klasse"
"1382291842","1976","1944","1944","1964","1964","1964","1964","1954","1954","1954","1954","1962","1874","1874","2102","1956","1962","1962","1970","1976","1968","2"
"1382291843","1944","1944","1964","1964","1964","1964","1954","1954","1954","1954","1962","1874","1874","2102","1956","1962","1962","1970","1976","1968","1968","2"
"1382291844","1944","1964","1964","1964","1964","1954","1954","1954","1954","1962","1874","1874","2102","1956","1962","1962","1970","1976","1968","1968","1968","2"
"1382291845","1964","1964","1964","1964","1954","1954","1954","1954","1962","1874","1874","2102","1956","1962","1962","1970","1976","1968","1968","1968","1968","2"
"1382291846","1964","1964","1964","1954","1954","1954","1954","1962","1874","1874","2102","1956","1962","1962","1970","1976","1968","1968","1968","1968","1966","2"
"1382291847","1964","1964","1954","1954","1954","1954","1962","1874","1874","2102","1956","1962","1962","1970","1976","1968","1968","1968","1968","1966","1972","2"
"1382291848","1964","1954","1954","1954","1954","1962","1874","1874","2102","1956","1962","1962","1970","1976","1968","1968","1968","1968","1966","1972","1870","2"
"1382291849","1954","1954","1954","1954","1962","1874","1874","2102","1956","1962","1962","1970","1976","1968","1968","1968","1968","1966","1972","1870","1870","2"
"1382291850","1954","1954","1954","1962","1874","1874","2102","1956","1962","1962","1970","1976","1968","1968","1968","1968","1966","1972","1870","1870","2012","2"
"1382291851","1954","1954","1962","1874","1874","2102","1956","1962","1962","1970","1976","1968","1968","1968","1968","1966","1972","1870","1870","2012","2012","2"
"1382291852","1954","1962","1874","1874","2102","1956","1962","1962","1970","1976","1968","1968","1968","1968","1966","1972","1870","1870","2012","2012","1966","2"
"1382291853","1962","1874","1874","2102","1956","1962","1962","1970","1976","1968","1968","1968","1968","1966","1972","1870","1870","2012","2012","1966","1966","2"
"1382291854","1874","1874","2102","1956","1962","1962","1970","1976","1968","1968","1968","1968","1966","1972","1870","1870","2012","2012","1966","1966","1966","2"
"1382291855","1874","2102","1956","1962","1962","1970","1976","1968","1968","1968","1968","1966","1972","1870","1870","2012","2012","1966","1966","1966","1960","2"
"1382291856","2102","1956","1962","1962","1970","1976","1968","1968","1968","1968","1966","1972","1870","1870","2012","2012","1966","1966","1966","1960","1960","2"
"1382291857","1956","1962","1962","1970","1976","1968","1968","1968","1968","1966","1972","1870","1870","2012","2012","1966","1966","1966","1960","1960","1966","2"
"1382291858","1962","1962","1970","1976","1968","1968","1968","1968","1966","1972","1870","1870","2012","2012","1966","1966","1966","1960","1960","1966","1966","2"
"1382291859","1962","1970","1976","1968","1968","1968","1968","1966","1972","1870","1870","2012","2012","1966","1966","1966","1960","1960","1966","1966","1966","2"
"1382291860","1970","1976","1968","1968","1968","1968","1966","1972","1870","1870","2012","2012","1966","1966","1966","1960","1960","1966","1966","1966","1966","2"
"1382291861","1976","1968","1968","1968","1968","1966","1972","1870","1870","2012","2012","1966","1966","1966","1960","1960","1966","1966","1966","1966","1962","2"
"1382291862","1968","1968","1968","1968","1966","1972","1870","1870","2012","2012","1966","1966","1966","1960","1960","1966","1966","1966","1966","1962","1972","2"
"1382291863","1968","1968","1968","1966","1972","1870","1870","2012","2012","1966","1966","1966","1960","1960","1966","1966","1966","1966","1962","1972","1874","2"
"1382291864","1968","1968","1966","1972","1870","1870","2012","2012","1966","1966","1966","1960","1960","1966","1966","1966","1966","1962","1972","1874","1874","2"
"1382291865","1968","1966","1972","1870","1870","2012","2012","1966","1966","1966","1960","1960","1966","1966","1966","1966","1962","1972","1874","1874","1874","2"
"1382291866","1966","1972","1870","1870","2012","2012","1966","1966","1966","1960","1960","1966","1966","1966","1966","1962","1972","1874","1874","1874","2042","2"
"1382291867","1972","1870","1870","2012","2012","1966","1966","1966","1960","1960","1966","1966","1966","1966","1962","1972","1874","1874","1874","2042","1964","2"
"1382291868","1870","1870","2012","2012","1966","1966","1966","1960","1960","1966","1966","1966","1966","1962","1972","1874","1874","1874","2042","1964","1964","2"
"1382291869","1870","2012","2012","1966","1966","1966","1960","1960","1966","1966","1966","1966","1962","1972","1874","1874","1874","2042","1964","1964","1954","2"
"1382291870","2012","2012","1966","1966","1966","1960","1960","1966","1966","1966","1966","1962","1972","1874","1874","1874","2042","1964","1964","1954","1968","2"
"1382291871","2012","1966","1966","1966","1960","1960","1966","1966","1966","1966","1962","1972","1874","1874","1874","2042","1964","1964","1954","1968","1968","2"
"1382291872","1966","1966","1966","1960","1960","1966","1966","1966","1966","1962","1972","1874","1874","1874","2042","1964","1964","1954","1968","1968","1968","2"
"1382291873","1966","1966","1960","1960","1966","1966","1966","1966","1962","1972","1874","1874","1874","2042","1964","1964","1954","1968","1968","1968","1970","2"
"1382291874","1966","1960","1960","1966","1966","1966","1966","1962","1972","1874","1874","1874","2042","1964","1964","1954","1968","1968","1968","1970","1978","2"
"1382291875","1960","1960","1966","1966","1966","1966","1962","1972","1874","1874","1874","2042","1964","1964","1954","1968","1968","1968","1970","1978","1978","2"
"1382291876","1960","1966","1966","1966","1966","1962","1972","1874","1874","1874","2042","1964","1964","1954","1968","1968","1968","1970","1978","1978","1990","2"
"1382291877","1966","1966","1966","1966","1962","1972","1874","1874","1874","2042","1964","1964","1954","1968","1968","1968","1970","1978","1978","1990","1884","2"
"1382291878","1966","1966","1966","1962","1972","1874","1874","1874","2042","1964","1964","1954","1968","1968","1968","1970","1978","1978","1990","1884","1884","2"
"1382291879","1966","1966","1962","1972","1874","1874","1874","2042","1964","1964","1954","1968","1968","1968","1970","1978","1978","1990","1884","1884","1870","2"
"1382291880","1966","1962","1972","1874","1874","1874","2042","1964","1964","1954","1968","1968","1968","1970","1978","1978","1990","1884","1884","1870","2166","2"
"1382291881","1962","1972","1874","1874","1874","2042","1964","1964","1954","1968","1968","1968","1970","1978","1978","1990","1884","1884","1870","2166","1970","2"
"1382291882","1972","1874","1874","1874","2042","1964","1964","1954","1968","1968","1968","1970","1978","1978","1990","1884","1884","1870","2166","1970","1962","2"
"1382291883","1874","1874","1874","2042","1964","1964","1954","1968","1968","1968","1970","1978","1978","1990","1884","1884","1870","2166","1970","1962","1962","2"
"1382291884","1874","1874","2042","1964","1964","1954","1968","1968","1968","1970","1978","1978","1990","1884","1884","1870","2166","1970","1962","1962","1962","2"
"1382291885","1874","2042","1964","1964","1954","1968","1968","1968","1970","1978","1978","1990","1884","1884","1870","2166","1970","1962","1962","1962","1978","2"
"1382291886","2042","1964","1964","1954","1968","1968","1968","1970","1978","1978","1990","1884","1884","1870","2166","1970","1962","1962","1962","1978","1992","2"
"1382291887","1964","1964","1954","1968","1968","1968","1970","1978","1978","1990","1884","1884","1870","2166","1970","1962","1962","1962","1978","1992","1966","2"
"1382291888","1964","1954","1968","1968","1968","1970","1978","1978","1990","1884","1884","1870","2166","1970","1962","1962","1962","1978","1992","1966","1978","2"
"1382291889","1954","1968","1968","1968","1970","1978","1978","1990","1884","1884","1870","2166","1970","1962","1962","1962","1978","1992","1966","1978","1970","2"
"1382291890","1968","1968","1968","1970","1978","1978","1990","1884","1884","1870","2166","1970","1962","1962","1962","1978","1992","1966","1978","1970","1970","2"
"1382291891","1968","1968","1970","1978","1978","1990","1884","1884","1870","2166","1970","1962","1962","1962","1978","1992","1966","1978","1970","1970","1976","2"
"1382291892","1968","1970","1978","1978","1990","1884","1884","1870","2166","1970","1962","1962","1962","1978","1992","1966","1978","1970","1970","1976","1916","2"
"1382291893","1970","1978","1978","1990","1884","1884","1870","2166","1970","1962","1962","1962","1978","1992","1966","1978","1970","1970","1976","1916","1876","2"
"1382291894","1978","1978","1990","1884","1884","1870","2166","1970","1962","1962","1962","1978","1992","1966","1978","1970","1970","1976","1916","1876","2068","2"
"1382291895","1978","1990","1884","1884","1870","2166","1970","1962","1962","1962","1978","1992","1966","1978","1970","1970","1976","1916","1876","2068","1950","2"
"1382291896","1990","1884","1884","1870","2166","1970","1962","1962","1962","1978","1992","1966","1978","1970","1970","1976","1916","1876","2068","1950","1950","2"
"1382291897","1884","1884","1870","2166","1970","1962","1962","1962","1978","1992","1966","1978","1970","1970","1976","1916","1876","2068","1950","1950","1950","2"
"1382291898","1884","1870","2166","1970","1962","1962","1962","1978","1992","1966","1978","1970","1970","1976","1916","1876","2068","1950","1950","1950","1960","2"
"1382291899","1870","2166","1970","1962","1962","1962","1978","1992","1966","1978","1970","1970","1976","1916","1876","2068","1950","1950","1950","1960","1966","2"
"1382291900","2166","1970","1962","1962","1962","1978","1992","1966","1978","1970","1970","1976","1916","1876","2068","1950","1950","1950","1960","1966","1966","2"
"1382291901","1970","1962","1962","1962","1978","1992","1966","1978","1970","1970","1976","1916","1876","2068","1950","1950","1950","1960","1966","1966","1972","2"
"1382291902","1962","1962","1962","1978","1992","1966","1978","1970","1970","1976","1916","1876","2068","1950","1950","1950","1960","1966","1966","1972","1956","2"
"1382291903","1962","1962","1978","1992","1966","1978","1970","1970","1976","1916","1876","2068","1950","1950","1950","1960","1966","1966","1972","1956","1956","2"
"1382291904","1962","1978","1992","1966","1978","1970","1970","1976","1916","1876","2068","1950","1950","1950","1960","1966","1966","1972","1956","1956","1970","2"
"1382291905","1978","1992","1966","1978","1970","1970","1976","1916","1876","2068","1950","1950","1950","1960","1966","1966","1972","1956","1956","1970","1954","2"
"1382291906","1992","1966","1978","1970","1970","1976","1916","1876","2068","1950","1950","1950","1960","1966","1966","1972","1956","1956","1970","1954","1930","2"
"1382291907","1966","1978","1970","1970","1976","1916","1876","2068","1950","1950","1950","1960","1966","1966","1972","1956","1956","1970","1954","1930","1866","2"
"1382291908","1978","1970","1970","1976","1916","1876","2068","1950","1950","1950","1960","1966","1966","1972","1956","1956","1970","1954","1930","1866","1866","2"
"1382291909","1970","1970","1976","1916","1876","2068","1950","1950","1950","1960","1966","1966","1972","1956","1956","1970","1954","1930","1866","1866","1866","2"
"1382291910","1970","1976","1916","1876","2068","1950","1950","1950","1960","1966","1966","1972","1956","1956","1970","1954","1930","1866","1866","1866","1970","2"
"1382291911","1976","1916","1876","2068","1950","1950","1950","1960","1966","1966","1972","1956","1956","1970","1954","1930","1866","1866","1866","1970","1970","2"
"1382291912","1916","1876","2068","1950","1950","1950","1960","1966","1966","1972","1956","1956","1970","1954","1930","1866","1866","1866","1970","1970","1954","2"
"1382291913","1876","2068","1950","1950","1950","1960","1966","1966","1972","1956","1956","1970","1954","1930","1866","1866","1866","1970","1970","1954","1954","2"
"1382291914","2068","1950","1950","1950","1960","1966","1966","1972","1956","1956","1970","1954","1930","1866","1866","1866","1970","1970","1954","1954","1968","2"
"1382291915","1950","1950","1950","1960","1966","1966","1972","1956","1956","1970","1954","1930","1866","1866","1866","1970","1970","1954","1954","1968","1968","2"
"1382291916","1950","1950","1960","1966","1966","1972","1956","1956","1970","1954","1930","1866","1866","1866","1970","1970","1954","1954","1968","1968","1974","2"
"1382291917","1950","1960","1966","1966","1972","1956","1956","1970","1954","1930","1866","1866","1866","1970","1970","1954","1954","1968","1968","1974","1980","2"
"1382291918","1960","1966","1966","1972","1956","1956","1970","1954","1930","1866","1866","1866","1970","1970","1954","1954","1968","1968","1974","1980","1950","2"
"1382291919","1966","1966","1972","1956","1956","1970","1954","1930","1866","1866","1866","1970","1970","1954","1954","1968","1968","1974","1980","1950","1962","2"
"1382291920","1966","1972","1956","1956","1970","1954","1930","1866","1866","1866","1970","1970","1954","1954","1968","1968","1974","1980","1950","1962","1954","2"
"1382291921","1972","1956","1956","1970","1954","1930","1866","1866","1866","1970","1970","1954","1954","1968","1968","1974","1980","1950","1962","1954","1880","2"
"1382291922","1956","1956","1970","1954","1930","1866","1866","1866","1970","1970","1954","1954","1968","1968","1974","1980","1950","1962","1954","1880","1880","2"
"1382291923","1956","1970","1954","1930","1866","1866","1866","1970","1970","1954","1954","1968","1968","1974","1980","1950","1962","1954","1880","1880","1910","2"
"1382291924","1970","1954","1930","1866","1866","1866","1970","1970","1954","1954","1968","1968","1974","1980","1950","1962","1954","1880","1880","1910","1950","2"
"1382291925","1954","1930","1866","1866","1866","1970","1970","1954","1954","1968","1968","1974","1980","1950","1962","1954","1880","1880","1910","1950","1950","2"
"1382291926","1930","1866","1866","1866","1970","1970","1954","1954","1968","1968","1974","1980","1950","1962","1954","1880","1880","1910","1950","1950","1958","2"
"1382291927","1866","1866","1866","1970","1970","1954","1954","1968","1968","1974","1980","1950","1962","1954","1880","1880","1910","1950","1950","1958","1964","2"
"1382291928","1866","1866","1970","1970","1954","1954","1968","1968","1974","1980","1950","1962","1954","1880","1880","1910","1950","1950","1958","1964","1958","2"
"1382291929","1866","1970","1970","1954","1954","1968","1968","1974","1980","1950","1962","1954","1880","1880","1910","1950","1950","1958","1964","1958","1958","2"
"1382291930","1970","1970","1954","1954","1968","1968","1974","1980","1950","1962","1954","1880","1880","1910","1950","1950","1958","1964","1958","1958","1958","2"
"1382291931","1970","1954","1954","1968","1968","1974","1980","1950","1962","1954","1880","1880","1910","1950","1950","1958","1964","1958","1958","1958","1950","2"
"1382291932","1954","1954","1968","1968","1974","1980","1950","1962","1954","1880","1880","1910","1950","1950","1958","1964","1958","1958","1958","1950","1960","2"
"1382291933","1954","1968","1968","1974","1980","1950","1962","1954","1880","1880","1910","1950","1950","1958","1964","1958","1958","1958","1950","1960","1960","2"
"1382291934","1968","1968","1974","1980","1950","1962","1954","1880","1880","1910","1950","1950","1958","1964","1958","1958","1958","1950","1960","1960","1960","2"
"1382291935","1968","1974","1980","1950","1962","1954","1880","1880","1910","1950","1950","1958","1964","1958","1958","1958","1950","1960","1960","1960","1960","2"
"1382291936","1974","1980","1950","1962","1954","1880","1880","1910","1950","1950","1958","1964","1958","1958","1958","1950","1960","1960","1960","1960","1916","2"
"1382291937","1980","1950","1962","1954","1880","1880","1910","1950","1950","1958","1964","1958","1958","1958","1950","1960","1960","1960","1960","1916","1872","2"
"1382291938","1950","1962","1954","1880","1880","1910","1950","1950","1958","1964","1958","1958","1958","1950","1960","1960","1960","1960","1916","1872","1872","2"
"1382291939","1962","1954","1880","1880","1910","1950","1950","1958","1964","1958","1958","1958","1950","1960","1960","1960","1960","1916","1872","1872","1964","2"
"1382291940","1954","1880","1880","1910","1950","1950","1958","1964","1958","1958","1958","1950","1960","1960","1960","1960","1916","1872","1872","1964","1972","2"
"1382291941","1880","1880","1910","1950","1950","1958","1964","1958","1958","1958","1950","1960","1960","1960","1960","1916","1872","1872","1964","1972","1972","2"
"1382291942","1880","1910","1950","1950","1958","1964","1958","1958","1958","1950","1960","1960","1960","1960","1916","1872","1872","1964","1972","1972","1966","2"
"1382291943","1910","1950","1950","1958","1964","1958","1958","1958","1950","1960","1960","1960","1960","1916","1872","1872","1964","1972","1972","1966","1986","2"
"1382291944","1950","1950","1958","1964","1958","1958","1958","1950","1960","1960","1960","1960","1916","1872","1872","1964","1972","1972","1966","1986","1992","2"
"1382291945","1950","1958","1964","1958","1958","1958","1950","1960","1960","1960","1960","1916","1872","1872","1964","1972","1972","1966","1986","1992","1980","2"
"1382291946","1958","1964","1958","1958","1958","1950","1960","1960","1960","1960","1916","1872","1872","1964","1972","1972","1966","1986","1992","1980","1980","2"
"1382291947","1964","1958","1958","1958","1950","1960","1960","1960","1960","1916","1872","1872","1964","1972","1972","1966","1986","1992","1980","1980","1980","2"
"1382291948","1958","1958","1958","1950","1960","1960","1960","1960","1916","1872","1872","1964","1972","1972","1966","1986","1992","1980","1980","1980","1948","2"
"1382291949","1958","1958","1950","1960","1960","1960","1960","1916","1872","1872","1964","1972","1972","1966","1986","1992","1980","1980","1980","1948","1960","2"
"1382291950","1958","1950","1960","1960","1960","1960","1916","1872","1872","1964","1972","1972","1966","1986","1992","1980","1980","1980","1948","1960","1896","2"
"1382291951","1950","1960","1960","1960","1960","1916","1872","1872","1964","1972","1972","1966","1986","1992","1980","1980","1980","1948","1960","1896","1870","2"
"1382291952","1960","1960","1960","1960","1916","1872","1872","1964","1972","1972","1966","1986","1992","1980","1980","1980","1948","1960","1896","1870","2078","2"
"1382291953","1960","1960","1960","1916","1872","1872","1964","1972","1972","1966","1986","1992","1980","1980","1980","1948","1960","1896","1870","2078","2078","2"
"1382291954","1960","1960","1916","1872","1872","1964","1972","1972","1966","1986","1992","1980","1980","1980","1948","1960","1896","1870","2078","2078","1988","2"
"1382291955","1960","1916","1872","1872","1964","1972","1972","1966","1986","1992","1980","1980","1980","1948","1960","1896","1870","2078","2078","1988","1962","2"
"1382291956","1916","1872","1872","1964","1972","1972","1966","1986","1992","1980","1980","1980","1948","1960","1896","1870","2078","2078","1988","1962","1952","2"
"1382291957","1872","1872","1964","1972","1972","1966","1986","1992","1980","1980","1980","1948","1960","1896","1870","2078","2078","1988","1962","1952","1962","2"
"1382291958","1872","1964","1972","1972","1966","1986","1992","1980","1980","1980","1948","1960","1896","1870","2078","2078","1988","1962","1952","1962","1962","2"
"1382291959","1964","1972","1972","1966","1986","1992","1980","1980","1980","1948","1960","1896","1870","2078","2078","1988","1962","1952","1962","1962","1962","2"
"1382291960","1972","1972","1966","1986","1992","1980","1980","1980","1948","1960","1896","1870","2078","2078","1988","1962","1952","1962","1962","1962","1962","2"
"1382291961","1972","1966","1986","1992","1980","1980","1980","1948","1960","1896","1870","2078","2078","1988","1962","1952","1962","1962","1962","1962","1962","2"
"1382291962","1966","1986","1992","1980","1980","1980","1948","1960","1896","1870","2078","2078","1988","1962","1952","1962","1962","1962","1962","1962","1962","2"
"1382291963","1986","1992","1980","1980","1980","1948","1960","1896","1870","2078","2078","1988","1962","1952","1962","1962","1962","1962","1962","1962","1954","2"
"1382291964","1992","1980","1980","1980","1948","1960","1896","1870","2078","2078","1988","1962","1952","1962","1962","1962","1962","1962","1962","1954","1946","2"
"1382291965","1980","1980","1980","1948","1960","1896","1870","2078","2078","1988","1962","1952","1962","1962","1962","1962","1962","1962","1954","1946","1872","2"
"1382291966","1980","1980","1948","1960","1896","1870","2078","2078","1988","1962","1952","1962","1962","1962","1962","1962","1962","1954","1946","1872","1872","2"
"1382291967","1980","1948","1960","1896","1870","2078","2078","1988","1962","1952","1962","1962","1962","1962","1962","1962","1954","1946","1872","1872","1872","2"
"1382291968","1948","1960","1896","1870","2078","2078","1988","1962","1952","1962","1962","1962","1962","1962","1962","1954","1946","1872","1872","1872","1968","2"
"1382291969","1960","1896","1870","2078","2078","1988","1962","1952","1962","1962","1962","1962","1962","1962","1954","1946","1872","1872","1872","1968","1954","2"
"1382291970","1896","1870","2078","2078","1988","1962","1952","1962","1962","1962","1962","1962","1962","1954","1946","1872","1872","1872","1968","1954","1980","2"
"1382291971","1870","2078","2078","1988","1962","1952","1962","1962","1962","1962","1962","1962","1954","1946","1872","1872","1872","1968","1954","1980","1974","2"
"1382291972","2078","2078","1988","1962","1952","1962","1962","1962","1962","1962","1962","1954","1946","1872","1872","1872","1968","1954","1980","1974","1974","2"
"1382291973","2078","1988","1962","1952","1962","1962","1962","1962","1962","1962","1954","1946","1872","1872","1872","1968","1954","1980","1974","1974","1968","2"
"1382291974","1988","1962","1952","1962","1962","1962","1962","1962","1962","1954","1946","1872","1872","1872","1968","1954","1980","1974","1974","1968","1960","2"
"1382291975","1962","1952","1962","1962","1962","1962","1962","1962","1954","1946","1872","1872","1872","1968","1954","1980","1974","1974","1968","1960","1952","2"
"1382291976","1952","1962","1962","1962","1962","1962","1962","1954","1946","1872","1872","1872","1968","1954","1980","1974","1974","1968","1960","1952","1952","2"
"1382291977","1962","1962","1962","1962","1962","1962","1954","1946","1872","1872","1872","1968","1954","1980","1974","1974","1968","1960","1952","1952","1962","2"
"1382291978","1962","1962","1962","1962","1962","1954","1946","1872","1872","1872","1968","1954","1980","1974","1974","1968","1960","1952","1952","1962","1962","2"
"1382291979","1962","1962","1962","1962","1954","1946","1872","1872","1872","1968","1954","1980","1974","1974","1968","1960","1952","1952","1962","1962","1968","2"
"1382291980","1962","1962","1962","1954","1946","1872","1872","1872","1968","1954","1980","1974","1974","1968","1960","1952","1952","1962","1962","1968","1868","2"
"1382291981","1962","1962","1954","1946","1872","1872","1872","1968","1954","1980","1974","1974","1968","1960","1952","1952","1962","1962","1968","1868","1868","2"
"1382291982","1962","1954","1946","1872","1872","1872","1968","1954","1980","1974","1974","1968","1960","1952","1952","1962","1962","1968","1868","1868","1976","2"
"1382291983","1954","1946","1872","1872","1872","1968","1954","1980","1974","1974","1968","1960","1952","1952","1962","1962","1968","1868","1868","1976","1976","2"
"1382291984","1946","1872","1872","1872","1968","1954","1980","1974","1974","1968","1960","1952","1952","1962","1962","1968","1868","1868","1976","1976","1976","2"
"1382291985","1872","1872","1872","1968","1954","1980","1974","1974","1968","1960","1952","1952","1962","1962","1968","1868","1868","1976","1976","1976","1962","2"
"1382291986","1872","1872","1968","1954","1980","1974","1974","1968","1960","1952","1952","1962","1962","1968","1868","1868","1976","1976","1976","1962","1962","2"
"1382291987","1872","1968","1954","1980","1974","1974","1968","1960","1952","1952","1962","1962","1968","1868","1868","1976","1976","1976","1962","1962","1962","2"
"1382291988","1968","1954","1980","1974","1974","1968","1960","1952","1952","1962","1962","1968","1868","1868","1976","1976","1976","1962","1962","1962","1962","2"
"1382291989","1954","1980","1974","1974","1968","1960","1952","1952","1962","1962","1968","1868","1868","1976","1976","1976","1962","1962","1962","1962","1968","2"
"1382291990","1980","1974","1974","1968","1960","1952","1952","1962","1962","1968","1868","1868","1976","1976","1976","1962","1962","1962","1962","1968","1968","2"
"1382291991","1974","1974","1968","1960","1952","1952","1962","1962","1968","1868","1868","1976","1976","1976","1962","1962","1962","1962","1968","1968","1968","2"
"1382291992","1974","1968","1960","1952","1952","1962","1962","1968","1868","1868","1976","1976","1976","1962","1962","1962","1962","1968","1968","1968","1968","2"
"1382291993","1968","1960","1952","1952","1962","1962","1968","1868","1868","1976","1976","1976","1962","1962","1962","1962","1968","1968","1968","1968","1960","2"
"1382291994","1960","1952","1952","1962","1962","1968","1868","1868","1976","1976","1976","1962","1962","1962","1962","1968","1968","1968","1968","1960","1862","2"
"1382291995","1952","1952","1962","1962","1968","1868","1868","1976","1976","1976","1962","1962","1962","1962","1968","1968","1968","1968","1960","1862","1876","2"
"1382291996","1952","1962","1962","1968","1868","1868","1976","1976","1976","1962","1962","1962","1962","1968","1968","1968","1968","1960","1862","1876","1972","2"
"1382291997","1962","1962","1968","1868","1868","1976","1976","1976","1962","1962","1962","1962","1968","1968","1968","1968","1960","1862","1876","1972","1972","2"
"1382291998","1962","1968","1868","1868","1976","1976","1976","1962","1962","1962","1962","1968","1968","1968","1968","1960","1862","1876","1972","1972","1972","2"
"1382291999","1968","1868","1868","1976","1976","1976","1962","1962","1962","1962","1968","1968","1968","1968","1960","1862","1876","1972","1972","1972","1962","2"
"1382292000","1868","1868","1976","1976","1976","1962","1962","1962","1962","1968","1968","1968","1968","1960","1862","1876","1972","1972","1972","1962","1962","2"
"1382292001","1868","1976","1976","1976","1962","1962","1962","1962","1968","1968","1968","1968","1960","1862","1876","1972","1972","1972","1962","1962","1954","2"
"1382292002","1976","1976","1976","1962","1962","1962","1962","1968","1968","1968","1968","1960","1862","1876","1972","1972","1972","1962","1962","1954","1954","2"
"1382292003","1976","1976","1962","1962","1962","1962","1968","1968","1968","1968","1960","1862","1876","1972","1972","1972","1962","1962","1954","1954","1964","2"
"1382292004","1976","1962","1962","1962","1962","1968","1968","1968","1968","1960","1862","1876","1972","1972","1972","1962","1962","1954","1954","1964","1964","2"
"1382292005","1962","1962","1962","1962","1968","1968","1968","1968","1960","1862","1876","1972","1972","1972","1962","1962","1954","1954","1964","1964","1964","2"
"1382292006","1962","1962","1962","1968","1968","1968","1968","1960","1862","1876","1972","1972","1972","1962","1962","1954","1954","1964","1964","1964","1976","2"
"1382292007","1962","1962","1968","1968","1968","1968","1960","1862","1876","1972","1972","1972","1962","1962","1954","1954","1964","1964","1964","1976","1968","2"
"1382292008","1962","1968","1968","1968","1968","1960","1862","1876","1972","1972","1972","1962","1962","1954","1954","1964","1964","1964","1976","1968","1968","2"
"1382292009","1968","1968","1968","1968","1960","1862","1876","1972","1972","1972","1962","1962","1954","1954","1964","1964","1964","1976","1968","1968","1872","2"
"1382292010","1968","1968","1968","1960","1862","1876","1972","1972","1972","1962","1962","1954","1954","1964","1964","1964","1976","1968","1968","1872","1872","2"
"1382292011","1968","1968","1960","1862","1876","1972","1972","1972","1962","1962","1954","1954","1964","1964","1964","1976","1968","1968","1872","1872","1982","2"
"1382292012","1968","1960","1862","1876","1972","1972","1972","1962","1962","1954","1954","1964","1964","1964","1976","1968","1968","1872","1872","1982","1982","2"
"1382292013","1960","1862","1876","1972","1972","1972","1962","1962","1954","1954","1964","1964","1964","1976","1968","1968","1872","1872","1982","1982","1976","2"
"1382292014","1862","1876","1972","1972","1972","1962","1962","1954","1954","1964","1964","1964","1976","1968","1968","1872","1872","1982","1982","1976","1960","2"
"1382292015","1876","1972","1972","1972","1962","1962","1954","1954","1964","1964","1964","1976","1968","1968","1872","1872","1982","1982","1976","1960","1960","2"
"1382292016","1972","1972","1972","1962","1962","1954","1954","1964","1964","1964","1976","1968","1968","1872","1872","1982","1982","1976","1960","1960","1970","2"
"1382292017","1972","1972","1962","1962","1954","1954","1964","1964","1964","1976","1968","1968","1872","1872","1982","1982","1976","1960","1960","1970","1970","2"
"1382292018","1972","1962","1962","1954","1954","1964","1964","1964","1976","1968","1968","1872","1872","1982","1982","1976","1960","1960","1970","1970","1970","2"
"1382292019","1962","1962","1954","1954","1964","1964","1964","1976","1968","1968","1872","1872","1982","1982","1976","1960","1960","1970","1970","1970","1952","2"
"1382292020","1962","1954","1954","1964","1964","1964","1976","1968","1968","1872","1872","1982","1982","1976","1960","1960","1970","1970","1970","1952","1958","2"
"1382292021","1954","1954","1964","1964","1964","1976","1968","1968","1872","1872","1982","1982","1976","1960","1960","1970","1970","1970","1952","1958","1980","2"
"1382292022","1954","1964","1964","1964","1976","1968","1968","1872","1872","1982","1982","1976","1960","1960","1970","1970","1970","1952","1958","1980","1970","2"
"1382292023","1964","1964","1964","1976","1968","1968","1872","1872","1982","1982","1976","1960","1960","1970","1970","1970","1952","1958","1980","1970","1862","2"
"1382292024","1964","1964","1976","1968","1968","1872","1872","1982","1982","1976","1960","1960","1970","1970","1970","1952","1958","1980","1970","1862","1862","2"
"1382292025","1964","1976","1968","1968","1872","1872","1982","1982","1976","1960","1960","1970","1970","1970","1952","1958","1980","1970","1862","1862","1862","2"
"1382292026","1976","1968","1968","1872","1872","1982","1982","1976","1960","1960","1970","1970","1970","1952","1958","1980","1970","1862","1862","1862","1968","2"
"1382292027","1968","1968","1872","1872","1982","1982","1976","1960","1960","1970","1970","1970","1952","1958","1980","1970","1862","1862","1862","1968","1974","2"
"1382292028","1968","1872","1872","1982","1982","1976","1960","1960","1970","1970","1970","1952","1958","1980","1970","1862","1862","1862","1968","1974","1966","2"
"1382292029","1872","1872","1982","1982","1976","1960","1960","1970","1970","1970","1952","1958","1980","1970","1862","1862","1862","1968","1974","1966","1966","2"
"1382292030","1872","1982","1982","1976","1960","1960","1970","1970","1970","1952","1958","1980","1970","1862","1862","1862","1968","1974","1966","1966","1966","2"
"1382292031","1982","1982","1976","1960","1960","1970","1970","1970","1952","1958","1980","1970","1862","1862","1862","1968","1974","1966","1966","1966","1966","2"
"1382292032","1982","1976","1960","1960","1970","1970","1970","1952","1958","1980","1970","1862","1862","1862","1968","1974","1966","1966","1966","1966","1954","2"
