@relation 'testbw-weka.filters.unsupervised.attribute.Remove-R2-4,13-22-weka.filters.unsupervised.attribute.NumericToNominal-Rlast'

@attribute Unixtime numeric
@attribute 'Wirkleistung t-7' numeric
@attribute 'Wirkleistung t-6' numeric
@attribute 'Wirkleistung t-5' numeric
@attribute 'Wirkleistung t-4' numeric
@attribute 'Wirkleistung t-3' numeric
@attribute 'Wirkleistung t-2' numeric
@attribute 'Wirkleistung t-1' numeric
@attribute 'Wirkleistung t+0' numeric
@attribute Klasse {0,1,2,3,4,5}

@data
1382292137,1960,1960,1936,1866,1860,1860,2032,2032,2
1382292138,1960,1936,1866,1860,1860,2032,2032,1946,2
1382292139,1936,1866,1860,1860,2032,2032,1946,1956,2
1382292140,1866,1860,1860,2032,2032,1946,1956,1956,2
1382292141,1860,1860,2032,2032,1946,1956,1956,1904,2
1382292142,1860,2032,2032,1946,1956,1956,1904,1942,2
1382292143,2032,2032,1946,1956,1956,1904,1942,1942,2
1382292144,2032,1946,1956,1956,1904,1942,1942,1942,2
1382292145,1946,1956,1956,1904,1942,1942,1942,1986,2
1382292146,1956,1956,1904,1942,1942,1942,1986,1954,2
1382292147,1956,1904,1942,1942,1942,1986,1954,1860,2
1382292148,1904,1942,1942,1942,1986,1954,1860,1860,2
1382292149,1942,1942,1942,1986,1954,1860,1860,1860,2
1382292150,1942,1942,1986,1954,1860,1860,1860,1860,2
1382292151,1942,1986,1954,1860,1860,1860,1860,2030,2
1382292152,1986,1954,1860,1860,1860,1860,2030,1962,2
1382292153,1954,1860,1860,1860,1860,2030,1962,1970,2
1382292154,1860,1860,1860,1860,2030,1962,1970,1970,2
1382292155,1860,1860,1860,2030,1962,1970,1970,1970,2
1382292156,1860,1860,2030,1962,1970,1970,1970,1910,2
1382292157,1860,2030,1962,1970,1970,1970,1910,1960,2
1382292158,2030,1962,1970,1970,1970,1910,1960,1966,2
1382292159,1962,1970,1970,1970,1910,1960,1966,1982,2
1382292160,1970,1970,1970,1910,1960,1966,1982,1964,2
1382292161,1970,1970,1910,1960,1966,1982,1964,1964,2
1382292162,1970,1910,1960,1966,1982,1964,1964,1862,2
1382292163,1910,1960,1966,1982,1964,1964,1862,1862,2
1382292164,1960,1966,1982,1964,1964,1862,1862,1856,2
1382292165,1966,1982,1964,1964,1862,1862,1856,2028,2
1382292166,1982,1964,1964,1862,1862,1856,2028,1980,2
1382292167,1964,1964,1862,1862,1856,2028,1980,1980,2
1382292168,1964,1862,1862,1856,2028,1980,1980,1958,2
1382292169,1862,1862,1856,2028,1980,1980,1958,1952,2
1382292170,1862,1856,2028,1980,1980,1958,1952,1938,2
1382292171,1856,2028,1980,1980,1958,1952,1938,1950,2
1382292172,2028,1980,1980,1958,1952,1938,1950,1950,2
1382292173,1980,1980,1958,1952,1938,1950,1950,1950,2
1382292174,1980,1958,1952,1938,1950,1950,1950,1950,2
1382292175,1958,1952,1938,1950,1950,1950,1950,1954,2
1382292176,1952,1938,1950,1950,1950,1950,1954,1858,2
1382292177,1938,1950,1950,1950,1950,1954,1858,1858,2
1382292178,1950,1950,1950,1950,1954,1858,1858,1858,2
1382292179,1950,1950,1950,1954,1858,1858,1858,1858,2
1382292180,1950,1950,1954,1858,1858,1858,1858,2038,2
1382292181,1950,1954,1858,1858,1858,1858,2038,1946,2
1382292182,1954,1858,1858,1858,1858,2038,1946,1978,2
1382292183,1858,1858,1858,1858,2038,1946,1978,1956,2
1382292184,1858,1858,1858,2038,1946,1978,1956,1922,2
1382292185,1858,1858,2038,1946,1978,1956,1922,1944,2
1382292186,1858,2038,1946,1978,1956,1922,1944,1944,2
1382292187,2038,1946,1978,1956,1922,1944,1944,1964,2
1382292188,1946,1978,1956,1922,1944,1944,1964,1976,2
1382292189,1978,1956,1922,1944,1944,1964,1976,1976,2
1382292190,1956,1922,1944,1944,1964,1976,1976,1868,2
1382292191,1922,1944,1944,1964,1976,1976,1868,1868,2
1382292192,1944,1944,1964,1976,1976,1868,1868,1868,2
1382292193,1944,1964,1976,1976,1868,1868,1868,1862,2
1382292194,1964,1976,1976,1868,1868,1868,1862,2014,2
1382292195,1976,1976,1868,1868,1868,1862,2014,1948,2
1382292196,1976,1868,1868,1868,1862,2014,1948,1976,2
1382292197,1868,1868,1868,1862,2014,1948,1976,1940,2
1382292198,1868,1868,1862,2014,1948,1976,1940,1940,2
1382292199,1868,1862,2014,1948,1976,1940,1940,1912,2
1382292200,1862,2014,1948,1976,1940,1940,1912,1912,2
1382292201,2014,1948,1976,1940,1940,1912,1912,1970,2
1382292202,1948,1976,1940,1940,1912,1912,1970,1952,2
1382292203,1976,1940,1940,1912,1912,1970,1952,1944,2
1382292204,1940,1940,1912,1912,1970,1952,1944,1962,2
1382292205,1940,1912,1912,1970,1952,1944,1962,1858,2
1382292206,1912,1912,1970,1952,1944,1962,1858,1858,2
1382292207,1912,1970,1952,1944,1962,1858,1858,1858,2
1382292208,1970,1952,1944,1962,1858,1858,1858,1858,2
1382292209,1952,1944,1962,1858,1858,1858,1858,1988,2
1382292210,1944,1962,1858,1858,1858,1858,1988,1944,2
1382292211,1962,1858,1858,1858,1858,1988,1944,1944,2
1382292212,1858,1858,1858,1858,1988,1944,1944,1944,2
1382292213,1858,1858,1858,1988,1944,1944,1944,1954,2
1382292214,1858,1858,1988,1944,1944,1944,1954,1924,2
1382292215,1858,1988,1944,1944,1944,1954,1924,1954,2
1382292216,1988,1944,1944,1944,1954,1924,1954,1942,2
1382292217,1944,1944,1944,1954,1924,1954,1942,1966,2
1382292218,1944,1944,1954,1924,1954,1942,1966,1966,2
1382292219,1944,1954,1924,1954,1942,1966,1966,1966,2
1382292220,1954,1924,1954,1942,1966,1966,1966,1862,2
1382292221,1924,1954,1942,1966,1966,1966,1862,1862,2
1382292222,1954,1942,1966,1966,1966,1862,1862,1862,2
1382292223,1942,1966,1966,1966,1862,1862,1862,2036,2
1382292224,1966,1966,1966,1862,1862,1862,2036,2036,2
1382292225,1966,1966,1862,1862,1862,2036,2036,1964,2
1382292226,1966,1862,1862,1862,2036,2036,1964,1958,2
1382292227,1862,1862,1862,2036,2036,1964,1958,1980,2
1382292228,1862,1862,2036,2036,1964,1958,1980,1916,2
1382292229,1862,2036,2036,1964,1958,1980,1916,1954,2
1382292230,2036,2036,1964,1958,1980,1916,1954,1954,2
1382292231,2036,1964,1958,1980,1916,1954,1954,1972,2
1382292232,1964,1958,1980,1916,1954,1954,1972,1964,2
1382292233,1958,1980,1916,1954,1954,1972,1964,1978,2
1382292234,1980,1916,1954,1954,1972,1964,1978,1856,2
1382292235,1916,1954,1954,1972,1964,1978,1856,1856,2
1382292236,1954,1954,1972,1964,1978,1856,1856,1856,2
1382292237,1954,1972,1964,1978,1856,1856,1856,1856,2
1382292238,1972,1964,1978,1856,1856,1856,1856,1988,2
1382292239,1964,1978,1856,1856,1856,1856,1988,1938,2
1382292240,1978,1856,1856,1856,1856,1988,1938,1948,2
1382292241,1856,1856,1856,1856,1988,1938,1948,1962,2
1382292242,1856,1856,1856,1988,1938,1948,1962,1962,2
1382292243,1856,1856,1988,1938,1948,1962,1962,1908,2
1382292244,1856,1988,1938,1948,1962,1962,1908,1954,2
1382292245,1988,1938,1948,1962,1962,1908,1954,1944,2
1382292246,1938,1948,1962,1962,1908,1954,1944,1956,2
1382292247,1948,1962,1962,1908,1954,1944,1956,1964,2
1382292248,1962,1962,1908,1954,1944,1956,1964,1870,2
1382292249,1962,1908,1954,1944,1956,1964,1870,1870,2
1382292250,1908,1954,1944,1956,1964,1870,1870,1864,2
1382292251,1954,1944,1956,1964,1870,1870,1864,1864,2
1382292252,1944,1956,1964,1870,1870,1864,1864,2054,2
1382292253,1956,1964,1870,1870,1864,1864,2054,1982,2
1382292254,1964,1870,1870,1864,1864,2054,1982,1982,2
1382292255,1870,1870,1864,1864,2054,1982,1982,1962,2
1382292256,1870,1864,1864,2054,1982,1982,1962,1968,2
1382292257,1864,1864,2054,1982,1982,1962,1968,1934,2
1382292258,1864,2054,1982,1982,1962,1968,1934,1948,2
1382292259,2054,1982,1982,1962,1968,1934,1948,1948,2
1382292260,1982,1982,1962,1968,1934,1948,1948,1948,2
1382292261,1982,1962,1968,1934,1948,1948,1948,1944,2
1382292262,1962,1968,1934,1948,1948,1948,1944,1920,2
1382292263,1968,1934,1948,1948,1948,1944,1920,1868,2
1382292264,1934,1948,1948,1948,1944,1920,1868,1868,2
1382292265,1948,1948,1948,1944,1920,1868,1868,1854,2
1382292266,1948,1948,1944,1920,1868,1868,1854,1854,2
1382292267,1948,1944,1920,1868,1868,1854,1854,2030,2
1382292268,1944,1920,1868,1868,1854,1854,2030,1960,2
1382292269,1920,1868,1868,1854,1854,2030,1960,1946,2
1382292270,1868,1868,1854,1854,2030,1960,1946,1946,2
1382292271,1868,1854,1854,2030,1960,1946,1946,1946,2
1382292272,1854,1854,2030,1960,1946,1946,1946,1958,2
1382292273,1854,2030,1960,1946,1946,1946,1958,1970,2
1382292274,2030,1960,1946,1946,1946,1958,1970,1970,2
1382292275,1960,1946,1946,1946,1958,1970,1970,1940,2
1382292276,1946,1946,1946,1958,1970,1970,1940,1916,2
1382292277,1946,1946,1958,1970,1970,1940,1916,1916,2
1382292278,1946,1958,1970,1970,1940,1916,1916,1866,2
1382292279,1958,1970,1970,1940,1916,1916,1866,1866,2
1382292280,1970,1970,1940,1916,1916,1866,1866,1866,2
1382292281,1970,1940,1916,1916,1866,1866,1866,1968,2
1382292282,1940,1916,1916,1866,1866,1866,1968,1978,2
1382292283,1916,1916,1866,1866,1866,1968,1978,1978,2
1382292284,1916,1866,1866,1866,1968,1978,1978,1942,2
1382292285,1866,1866,1866,1968,1978,1978,1942,1958,2
1382292286,1866,1866,1968,1978,1978,1942,1958,1958,2
1382292287,1866,1968,1978,1978,1942,1958,1958,1974,2
1382292288,1968,1978,1978,1942,1958,1958,1974,1964,2
1382292289,1978,1978,1942,1958,1958,1974,1964,1964,2
1382292290,1978,1942,1958,1958,1974,1964,1964,1964,2
1382292291,1942,1958,1958,1974,1964,1964,1964,1860,2
1382292292,1958,1958,1974,1964,1964,1964,1860,1860,2
1382292293,1958,1974,1964,1964,1964,1860,1860,1866,2
1382292294,1974,1964,1964,1964,1860,1860,1866,1866,2
1382292295,1964,1964,1964,1860,1860,1866,1866,1858,2
1382292296,1964,1964,1860,1860,1866,1866,1858,1858,2
1382292297,1964,1860,1860,1866,1866,1858,1858,1984,2
1382292298,1860,1860,1866,1866,1858,1858,1984,1952,2
1382292299,1860,1866,1866,1858,1858,1984,1952,1968,2
1382292300,1866,1866,1858,1858,1984,1952,1968,1962,2
1382292301,1866,1858,1858,1984,1952,1968,1962,1962,2
1382292302,1858,1858,1984,1952,1968,1962,1962,1944,2
1382292303,1858,1984,1952,1968,1962,1962,1944,1950,2
1382292304,1984,1952,1968,1962,1962,1944,1950,1938,2
1382292305,1952,1968,1962,1962,1944,1950,1938,1954,2
1382292306,1968,1962,1962,1944,1950,1938,1954,1868,2
1382292307,1962,1962,1944,1950,1938,1954,1868,1856,2
1382292308,1962,1944,1950,1938,1954,1868,1856,1856,2
1382292309,1944,1950,1938,1954,1868,1856,1856,1856,2
1382292310,1950,1938,1954,1868,1856,1856,1856,1856,2
1382292311,1938,1954,1868,1856,1856,1856,1856,1936,2
1382292312,1954,1868,1856,1856,1856,1856,1936,1954,2
1382292313,1868,1856,1856,1856,1856,1936,1954,1954,2
1382292314,1856,1856,1856,1856,1936,1954,1954,1946,2
1382292315,1856,1856,1856,1936,1954,1954,1946,1952,2
1382292316,1856,1856,1936,1954,1954,1946,1952,1970,2
1382292317,1856,1936,1954,1954,1946,1952,1970,1950,2
1382292318,1936,1954,1954,1946,1952,1970,1950,1964,2
1382292319,1954,1954,1946,1952,1970,1950,1964,1964,2
1382292320,1954,1946,1952,1970,1950,1964,1964,1976,2
1382292321,1946,1952,1970,1950,1964,1964,1976,1862,2
1382292322,1952,1970,1950,1964,1964,1976,1862,1856,2
1382292323,1970,1950,1964,1964,1976,1862,1856,1856,2
1382292324,1950,1964,1964,1976,1862,1856,1856,1856,2
1382292325,1964,1964,1976,1862,1856,1856,1856,1940,2
1382292326,1964,1976,1862,1856,1856,1856,1940,1940,2
1382292327,1976,1862,1856,1856,1856,1940,1940,1954,2
1382292328,1862,1856,1856,1856,1940,1940,1954,1960,2
1382292329,1856,1856,1856,1940,1940,1954,1960,1988,2
1382292330,1856,1856,1940,1940,1954,1960,1988,1956,2
1382292331,1856,1940,1940,1954,1960,1988,1956,1956,2
1382292332,1940,1940,1954,1960,1988,1956,1956,1956,2
1382292333,1940,1954,1960,1988,1956,1956,1956,1944,2
1382292334,1954,1960,1988,1956,1956,1956,1944,1960,2
1382292335,1960,1988,1956,1956,1956,1944,1960,1864,2
1382292336,1988,1956,1956,1956,1944,1960,1864,1864,2
1382292337,1956,1956,1956,1944,1960,1864,1864,1858,2
1382292338,1956,1956,1944,1960,1864,1864,1858,1858,2
1382292339,1956,1944,1960,1864,1864,1858,1858,1872,2
1382292340,1944,1960,1864,1864,1858,1858,1872,1954,2
1382292341,1960,1864,1864,1858,1858,1872,1954,1954,2
1382292342,1864,1864,1858,1858,1872,1954,1954,1918,2
1382292343,1864,1858,1858,1872,1954,1954,1918,1950,2
1382292344,1858,1858,1872,1954,1954,1918,1950,1950,2
1382292345,1858,1872,1954,1954,1918,1950,1950,1962,2
1382292346,1872,1954,1954,1918,1950,1950,1962,1962,2
1382292347,1954,1954,1918,1950,1950,1962,1962,1956,2
1382292348,1954,1918,1950,1950,1962,1962,1956,1956,2
1382292349,1918,1950,1950,1962,1962,1956,1956,1864,2
1382292350,1950,1950,1962,1962,1956,1956,1864,1864,2
1382292351,1950,1962,1962,1956,1956,1864,1864,1864,2
1382292352,1962,1962,1956,1956,1864,1864,1864,1856,2
1382292353,1962,1956,1956,1864,1864,1864,1856,2136,2
1382292354,1956,1956,1864,1864,1864,1856,2136,1950,2
1382292355,1956,1864,1864,1864,1856,2136,1950,1958,2
1382292356,1864,1864,1864,1856,2136,1950,1958,1958,2
1382292357,1864,1864,1856,2136,1950,1958,1958,1970,1
1382292358,1864,1856,2136,1950,1958,1958,1970,100,1
1382292359,1856,2136,1950,1958,1958,1970,100,100,1
1382292360,2136,1950,1958,1958,1970,100,100,100,1
1382292361,1950,1958,1958,1970,100,100,100,114,1
1382292362,1958,1958,1970,100,100,100,114,114,1
1382292363,1958,1970,100,100,100,114,114,104,1
1382292364,1970,100,100,100,114,114,104,6,1
1382292365,100,100,100,114,114,104,6,6,1
1382292366,100,100,114,114,104,6,6,6,1
1382292367,100,114,114,104,6,6,6,160,1
1382292368,114,114,104,6,6,6,160,160,1
1382292369,114,104,6,6,6,160,160,90,1
1382292370,104,6,6,6,160,160,90,66,1
1382292371,6,6,6,160,160,90,66,66,1
1382292372,6,6,160,160,90,66,66,84,1
1382292373,6,160,160,90,66,66,84,114,1
1382292374,160,160,90,66,66,84,114,114,1
1382292375,160,90,66,66,84,114,114,114,1
1382292376,90,66,66,84,114,114,114,114,1
1382292377,66,66,84,114,114,114,114,94,1
1382292378,66,84,114,114,114,114,94,102,1
1382292379,84,114,114,114,114,94,102,4,1
1382292380,114,114,114,114,94,102,4,4,1
1382292381,114,114,114,94,102,4,4,4,1
1382292382,114,114,94,102,4,4,4,4,1
1382292383,114,94,102,4,4,4,4,282,1
1382292384,94,102,4,4,4,4,282,96,1
1382292385,102,4,4,4,4,282,96,96,1
1382292386,4,4,4,4,282,96,96,110,1
1382292387,4,4,4,282,96,96,110,110,1
1382292388,4,4,282,96,96,110,110,118,1
1382292389,4,282,96,96,110,110,118,106,1
1382292390,282,96,96,110,110,118,106,96,1
1382292391,96,96,110,110,118,106,96,96,1
1382292392,96,110,110,118,106,96,96,122,1
1382292393,110,110,118,106,96,96,122,122,1
1382292394,110,118,106,96,96,122,122,6,1
1382292395,118,106,96,96,122,122,6,6,1
1382292396,106,96,96,122,122,6,6,6,1
1382292397,96,96,122,122,6,6,6,288,1
1382292398,96,122,122,6,6,6,288,100,1
1382292399,122,122,6,6,6,288,100,100,1
1382292400,122,6,6,6,288,100,100,100,1
1382292401,6,6,6,288,100,100,100,118,1
1382292402,6,6,288,100,100,100,118,118,1
1382292403,6,288,100,100,100,118,118,100,1
1382292404,288,100,100,100,118,118,100,92,1
1382292405,100,100,100,118,118,100,92,92,2
1382292406,100,100,118,118,100,92,92,1998,2
1382292407,100,118,118,100,92,92,1998,1978,2
1382292408,118,118,100,92,92,1998,1978,1884,2
1382292409,118,100,92,92,1998,1978,1884,1874,2
1382292410,100,92,92,1998,1978,1884,1874,1874,2
1382292411,92,92,1998,1978,1884,1874,1874,2120,2
1382292412,92,1998,1978,1884,1874,1874,2120,2120,2
1382292413,1998,1978,1884,1874,1874,2120,2120,2120,2
1382292414,1978,1884,1874,1874,2120,2120,2120,1938,2
1382292415,1884,1874,1874,2120,2120,2120,1938,1976,2
1382292416,1874,1874,2120,2120,2120,1938,1976,1976,2
1382292417,1874,2120,2120,2120,1938,1976,1976,1932,2
1382292418,2120,2120,2120,1938,1976,1976,1932,1958,2
1382292419,2120,2120,1938,1976,1976,1932,1958,1958,2
1382292420,2120,1938,1976,1976,1932,1958,1958,1938,2
1382292421,1938,1976,1976,1932,1958,1958,1938,1956,2
1382292422,1976,1976,1932,1958,1958,1938,1956,1956,2
1382292423,1976,1932,1958,1958,1938,1956,1956,1866,2
1382292424,1932,1958,1958,1938,1956,1956,1866,1866,2
1382292425,1958,1958,1938,1956,1956,1866,1866,1866,2
1382292426,1958,1938,1956,1956,1866,1866,1866,2158,2
1382292427,1938,1956,1956,1866,1866,1866,2158,2158,2
1382292428,1956,1956,1866,1866,1866,2158,2158,1966,2
1382292429,1956,1866,1866,1866,2158,2158,1966,1960,2
1382292430,1866,1866,1866,2158,2158,1966,1960,1960,2
1382292431,1866,1866,2158,2158,1966,1960,1960,1978,2
1382292432,1866,2158,2158,1966,1960,1960,1978,1950,2
1382292433,2158,2158,1966,1960,1960,1978,1950,1950,2
1382292434,2158,1966,1960,1960,1978,1950,1950,1940,2
1382292435,1966,1960,1960,1978,1950,1950,1940,1960,2
1382292436,1960,1960,1978,1950,1950,1940,1960,1960,2
1382292437,1960,1978,1950,1950,1940,1960,1960,1866,2
1382292438,1978,1950,1950,1940,1960,1960,1866,1866,2
1382292439,1950,1950,1940,1960,1960,1866,1866,1866,2
1382292440,1950,1940,1960,1960,1866,1866,1866,1866,2
1382292441,1940,1960,1960,1866,1866,1866,1866,2030,2
1382292442,1960,1960,1866,1866,1866,1866,2030,1992,2
1382292443,1960,1866,1866,1866,1866,2030,1992,1956,2
1382292444,1866,1866,1866,1866,2030,1992,1956,1974,2
1382292445,1866,1866,1866,2030,1992,1956,1974,1918,2
1382292446,1866,1866,2030,1992,1956,1974,1918,1950,2
1382292447,1866,2030,1992,1956,1974,1918,1950,1950,2
1382292448,2030,1992,1956,1974,1918,1950,1950,1958,2
1382292449,1992,1956,1974,1918,1950,1950,1958,1958,2
1382292450,1956,1974,1918,1950,1950,1958,1958,1958,2
1382292451,1974,1918,1950,1950,1958,1958,1958,1862,2
1382292452,1918,1950,1950,1958,1958,1958,1862,1862,2
1382292453,1950,1950,1958,1958,1958,1862,1862,1862,2
1382292454,1950,1958,1958,1958,1862,1862,1862,1862,2
1382292455,1958,1958,1958,1862,1862,1862,1862,2032,2
1382292456,1958,1958,1862,1862,1862,1862,2032,2032,2
1382292457,1958,1862,1862,1862,1862,2032,2032,1968,2
1382292458,1862,1862,1862,1862,2032,2032,1968,1962,2
1382292459,1862,1862,1862,2032,2032,1968,1962,1970,2
1382292460,1862,1862,2032,2032,1968,1962,1970,1970,2
1382292461,1862,2032,2032,1968,1962,1970,1970,1906,2
1382292462,2032,2032,1968,1962,1970,1970,1906,1954,2
1382292463,2032,1968,1962,1970,1970,1906,1954,1966,1
1382292464,1968,1962,1970,1970,1906,1954,1966,144,1
1382292465,1962,1970,1970,1906,1954,1966,144,96,1
1382292466,1970,1970,1906,1954,1966,144,96,6,1
1382292467,1970,1906,1954,1966,144,96,6,6,1
1382292468,1906,1954,1966,144,96,6,6,6,1
1382292469,1954,1966,144,96,6,6,6,6,1
1382292470,1966,144,96,6,6,6,6,134,1
1382292471,144,96,6,6,6,6,134,106,1
1382292472,96,6,6,6,6,134,106,134,1
1382292473,6,6,6,6,134,106,134,134,1
1382292474,6,6,6,134,106,134,134,110,1
1382292475,6,6,134,106,134,134,110,50,1
1382292476,6,134,106,134,134,110,50,80,1
1382292477,134,106,134,134,110,50,80,80,1
1382292478,106,134,134,110,50,80,80,80,1
1382292479,134,134,110,50,80,80,80,80,1
1382292480,134,110,50,80,80,80,80,92,1
1382292481,110,50,80,80,80,80,92,6,1
1382292482,50,80,80,80,80,92,6,6,1
1382292483,80,80,80,80,92,6,6,6,1
1382292484,80,80,80,92,6,6,6,178,1
1382292485,80,80,92,6,6,6,178,108,1
1382292486,80,92,6,6,6,178,108,108,1
1382292487,92,6,6,6,178,108,108,86,1
1382292488,6,6,6,178,108,108,86,86,1
1382292489,6,6,178,108,108,86,86,92,1
1382292490,6,178,108,108,86,86,92,92,1
1382292491,178,108,108,86,86,92,92,108,1
1382292492,108,108,86,86,92,92,108,102,1
1382292493,108,86,86,92,92,108,102,102,1
1382292494,86,86,92,92,108,102,102,102,1
1382292495,86,92,92,108,102,102,102,6,1
1382292496,92,92,108,102,102,102,6,6,1
1382292497,92,108,102,102,102,6,6,6,1
1382292498,108,102,102,102,6,6,6,196,1
1382292499,102,102,102,6,6,6,196,196,1
1382292500,102,102,6,6,6,196,196,120,1
1382292501,102,6,6,6,196,196,120,120,1
1382292502,6,6,6,196,196,120,120,110,1
1382292503,6,6,196,196,120,120,110,48,1
1382292504,6,196,196,120,120,110,48,78,1
1382292505,196,196,120,120,110,48,78,78,1
1382292506,196,120,120,110,48,78,78,100,1
1382292507,120,120,110,48,78,78,100,88,1
1382292508,120,110,48,78,78,100,88,88,1
1382292509,110,48,78,78,100,88,88,116,1
1382292510,48,78,78,100,88,88,116,6,1
1382292511,78,78,100,88,88,116,6,6,1
1382292512,78,100,88,88,116,6,6,6,1
1382292513,100,88,88,116,6,6,6,6,1
1382292514,88,88,116,6,6,6,6,190,1
1382292515,88,116,6,6,6,6,190,94,1
1382292516,116,6,6,6,6,190,94,104,1
1382292517,6,6,6,6,190,94,104,94,1
1382292518,6,6,6,190,94,104,94,94,1
1382292519,6,6,190,94,104,94,94,94,1
1382292520,6,190,94,104,94,94,94,42,1
1382292521,190,94,104,94,94,94,42,112,1
1382292522,94,104,94,94,94,42,112,96,1
1382292523,104,94,94,94,42,112,96,102,1
1382292524,94,94,94,42,112,96,102,102,1
1382292525,94,94,42,112,96,102,102,102,1
1382292526,94,42,112,96,102,102,102,4,1
1382292527,42,112,96,102,102,102,4,4,1
1382292528,112,96,102,102,102,4,4,4,1
1382292529,96,102,102,102,4,4,4,204,1
1382292530,102,102,102,4,4,4,204,118,1
1382292531,102,102,4,4,4,204,118,126,1
1382292532,102,4,4,4,204,118,126,126,1
1382292533,4,4,4,204,118,126,126,104,1
1382292534,4,4,204,118,126,126,104,40,1
1382292535,4,204,118,126,126,104,40,112,1
1382292536,204,118,126,126,104,40,112,82,2
1382292537,118,126,126,104,40,112,82,2012,2
1382292538,126,126,104,40,112,82,2012,2012,2
1382292539,126,104,40,112,82,2012,2012,2004,2
1382292540,104,40,112,82,2012,2012,2004,1886,2
1382292541,40,112,82,2012,2012,2004,1886,1878,2
1382292542,112,82,2012,2012,2004,1886,1878,1878,2
1382292543,82,2012,2012,2004,1886,1878,1878,2026,2
1382292544,2012,2012,2004,1886,1878,1878,2026,2026,2
1382292545,2012,2004,1886,1878,1878,2026,2026,1952,2
1382292546,2004,1886,1878,1878,2026,2026,1952,1994,2
1382292547,1886,1878,1878,2026,2026,1952,1994,1968,2
1382292548,1878,1878,2026,2026,1952,1994,1968,1900,2
1382292549,1878,2026,2026,1952,1994,1968,1900,1968,2
1382292550,2026,2026,1952,1994,1968,1900,1968,1968,2
1382292551,2026,1952,1994,1968,1900,1968,1968,1968,2
1382292552,1952,1994,1968,1900,1968,1968,1968,1968,2
1382292553,1994,1968,1900,1968,1968,1968,1968,1970,2
1382292554,1968,1900,1968,1968,1968,1968,1970,1868,2
1382292555,1900,1968,1968,1968,1968,1970,1868,1868,2
1382292556,1968,1968,1968,1968,1970,1868,1868,1868,2
1382292557,1968,1968,1968,1970,1868,1868,1868,1860,2
1382292558,1968,1968,1970,1868,1868,1868,1860,2000,2
1382292559,1968,1970,1868,1868,1868,1860,2000,2000,2
1382292560,1970,1868,1868,1868,1860,2000,2000,1950,2
1382292561,1868,1868,1868,1860,2000,2000,1950,1974,2
1382292562,1868,1868,1860,2000,2000,1950,1974,1974,2
1382292563,1868,1860,2000,2000,1950,1974,1974,1974,2
1382292564,1860,2000,2000,1950,1974,1974,1974,1974,2
1382292565,2000,2000,1950,1974,1974,1974,1974,1960,2
1382292566,2000,1950,1974,1974,1974,1974,1960,1966,2
1382292567,1950,1974,1974,1974,1974,1960,1966,1966,2
1382292568,1974,1974,1974,1974,1960,1966,1966,1888,2
1382292569,1974,1974,1974,1960,1966,1966,1888,1868,2
1382292570,1974,1974,1960,1966,1966,1888,1868,1868,2
1382292571,1974,1960,1966,1966,1888,1868,1868,1868,2
1382292572,1960,1966,1966,1888,1868,1868,1868,2032,2
1382292573,1966,1966,1888,1868,1868,1868,2032,2032,2
1382292574,1966,1888,1868,1868,1868,2032,2032,1980,2
1382292575,1888,1868,1868,1868,2032,2032,1980,1938,2
1382292576,1868,1868,1868,2032,2032,1980,1938,1948,2
1382292577,1868,1868,2032,2032,1980,1938,1948,1948,2
1382292578,1868,2032,2032,1980,1938,1948,1948,1948,2
1382292579,2032,2032,1980,1938,1948,1948,1948,1960,2
1382292580,2032,1980,1938,1948,1948,1948,1960,1960,2
1382292581,1980,1938,1948,1948,1948,1960,1960,1966,1
1382292582,1938,1948,1948,1948,1960,1960,1966,6,1
1382292583,1948,1948,1948,1960,1960,1966,6,6,1
1382292584,1948,1948,1960,1960,1966,6,6,6,1
1382292585,1948,1960,1960,1966,6,6,6,6,1
1382292586,1960,1960,1966,6,6,6,6,18,1
1382292587,1960,1966,6,6,6,6,18,88,1
1382292588,1966,6,6,6,6,18,88,94,1
1382292589,6,6,6,6,18,88,94,94,1
1382292590,6,6,6,18,88,94,94,110,1
1382292591,6,6,18,88,94,94,110,118,1
1382292592,6,18,88,94,94,110,118,118,1
1382292593,18,88,94,94,110,118,118,100,1
1382292594,88,94,94,110,118,118,100,108,1
1382292595,94,94,110,118,118,100,108,108,1
1382292596,94,110,118,118,100,108,108,90,1
1382292597,110,118,118,100,108,108,90,6,1
1382292598,118,118,100,108,108,90,6,6,1
1382292599,118,100,108,108,90,6,6,6,1
1382292600,100,108,108,90,6,6,6,150,1
1382292601,108,108,90,6,6,6,150,150,1
1382292602,108,90,6,6,6,150,150,66,1
1382292603,90,6,6,6,150,150,66,90,1
1382292604,6,6,6,150,150,66,90,90,1
1382292605,6,6,150,150,66,90,90,120,1
1382292606,6,150,150,66,90,90,120,102,1
1382292607,150,150,66,90,90,120,102,102,1
1382292608,150,66,90,90,120,102,102,120,1
1382292609,66,90,90,120,102,102,120,112,1
1382292610,90,90,120,102,102,120,112,112,1
1382292611,90,120,102,102,120,112,112,126,1
1382292612,120,102,102,120,112,112,126,6,1
1382292613,102,102,120,112,112,126,6,6,1
1382292614,102,120,112,112,126,6,6,6,1
1382292615,120,112,112,126,6,6,6,6,1
1382292616,112,112,126,6,6,6,6,128,1
1382292617,112,126,6,6,6,6,128,66,1
1382292618,126,6,6,6,6,128,66,72,1
